ensembl_gene_id;log2FoldChange;pvalue;padj;length;symbol;entrezgene;description;PR661W_Vec;PR661W_TRPM1;PR661W_TRPM1.norm.count.mean;PR661W_Vec.norm.count.mean;baseMean
ENSMUSG00000000127;0,255185088;0,431474431;0,99995239;4680;Fer;14158;"fer (fms/fps related) protein kinase [Source:MGI Symbol;Acc:MGI:105917]";54,33946976;64,85355126;64,85355126;54,33946976;59,59651051
ENSMUSG00000089715;0,145018606;0,431541679;0,99995239;10609;Cbx6;494448;"chromobox 6 [Source:MGI Symbol;Acc:MGI:3512628]";254,2417655;281,1265391;281,1265391;254,2417655;267,6841523
ENSMUSG00000028248;0,182537457;0,431668506;0,99995239;10187;Pnisr;66625;"PNN interacting serine/arginine-rich [Source:MGI Symbol;Acc:MGI:1913875]";131,2755507;148,9817594;148,9817594;131,2755507;140,128655
ENSMUSG00000007564;-0,060973446;0,431761491;0,99995239;3411;Ppp2r1a;51792;"protein phosphatase 2, regulatory subunit A, alpha [Source:MGI Symbol;Acc:MGI:1926334]";225,7867737;216,4430583;216,4430583;225,7867737;221,114916
ENSMUSG00000023048;-0,20441496;0,431891484;0,99995239;1562;Prr13;66151;"proline rich 13 [Source:MGI Symbol;Acc:MGI:1913401]";43,6987375;37,92572185;37,92572185;43,6987375;40,81222968
ENSMUSG00000026188;0,616611477;0,431917195;0,99995239;3054;Tmem169;271711;"transmembrane protein 169 [Source:MGI Symbol;Acc:MGI:2442781]";6,39639523;9,807398923;9,807398923;6,39639523;8,101897076
ENSMUSG00000029386;-0,269632487;0,432057033;0,99995239;8318;Tctn2;67978;"tectonic family member 2 [Source:MGI Symbol;Acc:MGI:1915228]";28,15609489;23,35634888;23,35634888;28,15609489;25,75622188
ENSMUSG00000098090;0,497565354;0,432170329;0,99995239;2190;2700099C18Rik;;"RIKEN cDNA 2700099C18 gene [Source:MGI Symbol;Acc:MGI:1924272]";10,64073225;15,0228943;15,0228943;10,64073225;12,83181328
ENSMUSG00000030321;-0,878610387;0,432183324;0,99995239;2663;Efcab12;212516;"EF-hand calcium binding domain 12 [Source:MGI Symbol;Acc:MGI:2681834]";4,064998838;2,21091652;2,21091652;4,064998838;3,137957679
ENSMUSG00000028826;0,255228285;0,432390899;0,99995239;6744;Tmem57;66146;"transmembrane protein 57 [Source:MGI Symbol;Acc:MGI:1913396]";54,10035218;64,57010042;64,57010042;54,10035218;59,3352263
ENSMUSG00000040312;0,21827457;0,432483383;0,99995239;5508;Cchcr1;240084;"coiled-coil alpha-helical rod protein 1 [Source:MGI Symbol;Acc:MGI:2385321]";80,94130038;94,16236769;94,16236769;80,94130038;87,55183404
ENSMUSG00000041939;-0,350944032;0,43255918;0,99995239;2675;Mvk;17855;"mevalonate kinase [Source:MGI Symbol;Acc:MGI:107624]";18,29249477;14,3426123;14,3426123;18,29249477;16,31755353
ENSMUSG00000070733;0,177324642;0,432570266;0,99995239;15192;Fryl;72313;"FRY like transcription coactivator [Source:MGI Symbol;Acc:MGI:1919563]";141,6771654;160,2064125;160,2064125;141,6771654;150,9417889
ENSMUSG00000028998;-0,281985196;0,432664595;0,99995239;1125;Tomm7;66169;"translocase of outer mitochondrial membrane 7 [Source:MGI Symbol;Acc:MGI:1913419]";26,12359547;21,48557336;21,48557336;26,12359547;23,80458442
ENSMUSG00000003299;-0,407560964;0,432705781;0,99995239;2617;Mrpl4;66163;"mitochondrial ribosomal protein L4 [Source:MGI Symbol;Acc:MGI:2137210]";14,28727533;10,77113177;10,77113177;14,28727533;12,52920355
ENSMUSG00000017774;0,135305917;0,433038701;0,99995239;6585;Myo1c;17913;"myosin IC [Source:MGI Symbol;Acc:MGI:106612]";312,167999;342,8621311;342,8621311;312,167999;327,5150651
ENSMUSG00000038250;0,260065774;0,433177946;0,99995239;5736;Usp38;74841;"ubiquitin specific peptidase 38 [Source:MGI Symbol;Acc:MGI:1922091]";51,41027942;61,56552156;61,56552156;51,41027942;56,48790049
ENSMUSG00000078350;0,46797181;0,433290416;0,99995239;5761;Smim1;68859;"small integral membrane protein 1 [Source:MGI Symbol;Acc:MGI:1916109]";12,25477591;16,95035999;16,95035999;12,25477591;14,60256795
ENSMUSG00000036908;0,379395678;0,433299571;0,99995239;3031;Unc93b1;54445;"unc-93 homolog B1 (C. elegans) [Source:MGI Symbol;Acc:MGI:1859307]";20,26521479;26,36092774;26,36092774;20,26521479;23,31307127
ENSMUSG00000034544;0,190313878;0,433444965;0,99995239;12000;Rsrc1;66880;"arginine/serine-rich coiled-coil 1 [Source:MGI Symbol;Acc:MGI:1914130]";116,2111432;132,598301;132,598301;116,2111432;124,4047221
ENSMUSG00000056851;-0,029997752;0,433784422;0,99995239;5203;Pcbp2;18521;"poly(rC) binding protein 2 [Source:MGI Symbol;Acc:MGI:108202]";435,6722284;426,7068884;426,7068884;435,6722284;431,1895584
ENSMUSG00000090698;-0,581785073;0,433855653;0,99995239;3567;Apold1;381823;"apolipoprotein L domain containing 1 [Source:MGI Symbol;Acc:MGI:2685921]";7,890880096;5,272185548;5,272185548;7,890880096;6,581532822
ENSMUSG00000021555;-0,152706036;0,433964319;0,99995239;8861;Naa35;78689;"N(alpha)-acetyltransferase 35, NatC auxiliary subunit [Source:MGI Symbol;Acc:MGI:1925939]";67,43115719;60,65847889;60,65847889;67,43115719;64,04481804
ENSMUSG00000035916;0,74287799;0,434031947;0,99995239;7499;Ptprq;237523;"protein tyrosine phosphatase, receptor type, Q [Source:MGI Symbol;Acc:MGI:1096349]";4,064998838;6,802820062;6,802820062;4,064998838;5,43390945
ENSMUSG00000036188;0,307460839;0,434087316;0,99995239;6020;Ankmy2;217473;"ankyrin repeat and MYND domain containing 2 [Source:MGI Symbol;Acc:MGI:2144755]";33,71557859;41,72396305;41,72396305;33,71557859;37,71977082
ENSMUSG00000062075;-0,222497466;0,43411579;0,99995239;4286;Lmnb2;16907;"lamin B2 [Source:MGI Symbol;Acc:MGI:96796]";37,90013622;32,4834658;32,4834658;37,90013622;35,19180101
ENSMUSG00000057363;-0,121462186;0,434318659;0,99995239;5097;Uxs1;67883;"UDP-glucuronate decarboxylase 1 [Source:MGI Symbol;Acc:MGI:1915133]";93,61453205;86,05567379;86,05567379;93,61453205;89,83510292
ENSMUSG00000061411;0,642268483;0,434559602;0,99995239;9083;Nol4l;329540;"nucleolar protein 4-like [Source:MGI Symbol;Acc:MGI:1918765]";5,738821888;8,957046415;8,957046415;5,738821888;7,347934152
ENSMUSG00000069045;-0,1058519;0,434579517;0,99995239;5199;Ddx3y;26900;"DEAD (Asp-Glu-Ala-Asp) box polypeptide 3, Y-linked [Source:MGI Symbol;Acc:MGI:1349406]";112,9830559;104,9901896;104,9901896;112,9830559;108,9866228
ENSMUSG00000042642;-0,401449426;0,434628291;0,99995239;4087;Flad1;319945;"flavin adenine dinucleotide synthetase 1 [Source:MGI Symbol;Acc:MGI:2443030]";14,5263929;10,99789243;10,99789243;14,5263929;12,76214267
ENSMUSG00000017843;0,181354957;0,434640905;0,99995239;8286;Ppp2r5c;26931;"protein phosphatase 2, regulatory subunit B', gamma [Source:MGI Symbol;Acc:MGI:1349475]";131,933124;149,6053512;149,6053512;131,933124;140,7692376
ENSMUSG00000003604;-0,53718413;0,434747477;0,99995239;5001;Aven;74268;"apoptosis, caspase activation inhibitor [Source:MGI Symbol;Acc:MGI:1921518]";8,966909201;6,179228223;6,179228223;8,966909201;7,573068712
ENSMUSG00000018189;-0,215355556;0,434925295;0,99995239;2921;Uchl5;56207;"ubiquitin carboxyl-terminal esterase L5 [Source:MGI Symbol;Acc:MGI:1914848]";39,75329746;34,24086098;34,24086098;39,75329746;36,99707922
ENSMUSG00000041836;-0,37129303;0,434965919;0,99995239;10201;Ptpre;19267;"protein tyrosine phosphatase, receptor type, E [Source:MGI Symbol;Acc:MGI:97813]";16,49911293;12,75528762;12,75528762;16,49911293;14,62720027
ENSMUSG00000021171;0,149793395;0,435033493;0,99995239;9143;Esyt2;52635;"extended synaptotagmin-like protein 2 [Source:MGI Symbol;Acc:MGI:1261845]";227,3410379;252,2145538;252,2145538;227,3410379;239,7777959
ENSMUSG00000016552;-0,149435105;0,435463593;0,99995239;5939;Foxred2;239554;"FAD-dependent oxidoreductase domain containing 2 [Source:MGI Symbol;Acc:MGI:106315]";69,16475963;62,3591839;62,3591839;69,16475963;65,76197177
ENSMUSG00000029066;-0,285896299;0,435569295;0,99995239;1664;Mrpl20;66448;"mitochondrial ribosomal protein L20 [Source:MGI Symbol;Acc:MGI:2137221]";25,22690455;20,69191102;20,69191102;25,22690455;22,95940779
ENSMUSG00000021670;-0,205202371;0,435603523;0,99995239;7275;Hmgcr;15357;"3-hydroxy-3-methylglutaryl-Coenzyme A reductase [Source:MGI Symbol;Acc:MGI:96159]";42,74226719;37,07536934;37,07536934;42,74226719;39,90881826
ENSMUSG00000039286;0,130132058;0,435845636;0,99995239;11485;Fndc3b;72007;"fibronectin type III domain containing 3B [Source:MGI Symbol;Acc:MGI:1919257]";348,5138709;381,4114448;381,4114448;348,5138709;364,9626579
ENSMUSG00000021366;-0,17308711;0,436000587;0,99995239;9294;Hivep1;110521;"human immunodeficiency virus type I enhancer binding protein 1 [Source:MGI Symbol;Acc:MGI:96100]";55,41549886;49,15037495;49,15037495;55,41549886;52,2829369
ENSMUSG00000034059;0,673930636;0,436188642;0,99995239;2614;Ypel4;241525;"yippee like 4 [Source:MGI Symbol;Acc:MGI:3605071]";5,081248547;8,106693907;8,106693907;5,081248547;6,593971227
ENSMUSG00000063015;-0,033295649;0,436254172;0,99995239;3303;Ccni;12453;"cyclin I [Source:MGI Symbol;Acc:MGI:1341077]";396,7558424;387,7040534;387,7040534;396,7558424;392,2299479
ENSMUSG00000014496;-0,099359647;0,436470162;0,99995239;12233;Ankrd28;105522;"ankyrin repeat domain 28 [Source:MGI Symbol;Acc:MGI:2145661]";121,9499651;113,8338557;113,8338557;121,9499651;117,8919104
ENSMUSG00000031387;-0,164012606;0,43652987;0,99995239;2494;Renbp;19703;"renin binding protein [Source:MGI Symbol;Acc:MGI:105940]";59,95873285;53,51551782;53,51551782;59,95873285;56,73712534
ENSMUSG00000031748;-0,102638993;0,436556031;0,99995239;11053;Gnao1;14681;"guanine nucleotide binding protein, alpha O [Source:MGI Symbol;Acc:MGI:95775]";116,7491578;108,7317407;108,7317407;116,7491578;112,7404492
ENSMUSG00000005354;-0,156643356;0,436571241;0,99995239;4208;Txn2;56551;"thioredoxin 2 [Source:MGI Symbol;Acc:MGI:1929468]";64,20306988;57,59720986;57,59720986;64,20306988;60,90013987
ENSMUSG00000009471;1,154775782;0,43667446;0,99995239;1861;Myod1;17927;"myogenic differentiation 1 [Source:MGI Symbol;Acc:MGI:97275]";1,374926077;3,061269028;3,061269028;1,374926077;2,218097553
ENSMUSG00000031383;-0,939046241;0,436685087;0,99995239;2722;Dusp9;75590;"dual specificity phosphatase 9 [Source:MGI Symbol;Acc:MGI:2387107]";3,58676368;1,870775517;1,870775517;3,58676368;2,728769599
ENSMUSG00000037119;-0,047998467;0,436799525;0,99995239;6627;Fam91a1;210998;"family with sequence similarity 91, member A1 [Source:MGI Symbol;Acc:MGI:1277178]";284,1314629;274,8339305;274,8339305;284,1314629;279,4826967
ENSMUSG00000053819;0,218382564;0,436812542;0,99995239;22493;Camk2d;108058;"calcium/calmodulin-dependent protein kinase II, delta [Source:MGI Symbol;Acc:MGI:1341265]";79,32725673;92,29159218;92,29159218;79,32725673;85,80942445
ENSMUSG00000048826;-0,409354449;0,43687885;0,99995239;3379;Dact2;240025;"dishevelled-binding antagonist of beta-catenin 2 [Source:MGI Symbol;Acc:MGI:1920347]";13,92859896;10,48768093;10,48768093;13,92859896;12,20813994
ENSMUSG00000029313;-0,060404328;0,436901654;0,99995239;9458;Aff1;17355;"AF4/FMR2 family, member 1 [Source:MGI Symbol;Acc:MGI:1100819]";223,0967009;213,948691;213,948691;223,0967009;218,5226959
ENSMUSG00000035245;-0,308723207;0,437113038;0,99995239;4900;Eogt;101351;"EGF domain-specific O-linked N-acetylglucosamine (GlcNAc) transferase [Source:MGI Symbol;Acc:MGI:2141669]";22,11837603;17,85740266;17,85740266;22,11837603;19,98788935
ENSMUSG00000020541;0,339312839;0,43717146;0,99995239;7749;Tom1l1;71943;"target of myb1-like 1 (chicken) [Source:MGI Symbol;Acc:MGI:1919193]";26,12359547;33,05036747;33,05036747;26,12359547;29,58698147
ENSMUSG00000005958;0,215438335;0,437173565;0,99995239;6641;Ephb3;13845;"Eph receptor B3 [Source:MGI Symbol;Acc:MGI:104770]";82,07710888;95,29617104;95,29617104;82,07710888;88,68663996
ENSMUSG00000024780;0,182657563;0,437294908;0,99995239;12214;Cdc37l1;67072;"cell division cycle 37-like 1 [Source:MGI Symbol;Acc:MGI:1914322]";127,8681252;145,126828;145,126828;127,8681252;136,4974766
ENSMUSG00000028211;-0,308044393;0,437316333;0,99995239;6475;Trp53inp1;60599;"transformation related protein 53 inducible nuclear protein 1 [Source:MGI Symbol;Acc:MGI:1926609]";22,17815542;17,91409283;17,91409283;22,17815542;20,04612413
ENSMUSG00000075592;-1,14366396;0,437580464;0,99995239;7518;Nynrin;277154;"NYN domain and retroviral integrase containing [Source:MGI Symbol;Acc:MGI:2652872]";2,630293365;1,190493511;1,190493511;2,630293365;1,910393438
ENSMUSG00000034910;0,812418923;0,437692912;0,99995239;7916;Pygo1;72135;"pygopus 1 [Source:MGI Symbol;Acc:MGI:1919385]";3,228087312;5,669016718;5,669016718;3,228087312;4,448552015
ENSMUSG00000045268;0,558536216;0,43770051;0,99995239;2399;Zfp691;195522;"zinc finger protein 691 [Source:MGI Symbol;Acc:MGI:3041163]";7,890880096;11,62148427;11,62148427;7,890880096;9,756182185
ENSMUSG00000050627;-0,223640891;0,437757093;0,99995239;5077;Gpd1l;333433;"glycerol-3-phosphate dehydrogenase 1-like [Source:MGI Symbol;Acc:MGI:1289257]";37,0034453;31,68980346;31,68980346;37,0034453;34,34662438
ENSMUSG00000021690;-0,181138666;0,437891518;0,99995239;8858;Jmy;57748;"junction-mediating and regulatory protein [Source:MGI Symbol;Acc:MGI:1913096]";51,29072063;45,23875341;45,23875341;51,29072063;48,26473702
ENSMUSG00000042498;0,75634025;0,438079785;0,99995239;3740;D330045A20Rik;102871;"RIKEN cDNA D330045A20 gene [Source:MGI Symbol;Acc:MGI:2147848]";3,825881259;6,462679059;6,462679059;3,825881259;5,144280159
ENSMUSG00000039910;-0,095649552;0,438165474;0,99995239;2457;Cited2;17684;"Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2 [Source:MGI Symbol;Acc:MGI:1306784]";127,2703313;119,1060413;119,1060413;127,2703313;123,1881863
ENSMUSG00000052316;0,782274173;0,438206342;0,99995239;5310;Lrrc15;74488;"leucine rich repeat containing 15 [Source:MGI Symbol;Acc:MGI:1921738]";3,526984286;6,065847889;6,065847889;3,526984286;4,796416087
ENSMUSG00000026135;0,239001461;0,43832931;0,99995239;11355;Zfp142;77264;"zinc finger protein 142 [Source:MGI Symbol;Acc:MGI:1924514]";62,34990864;73,58383701;73,58383701;62,34990864;67,96687282
ENSMUSG00000089911;-0,218802347;0,438356515;0,99995239;7466;Mfsd14a;15247;"major facilitator superfamily domain containing 14A [Source:MGI Symbol;Acc:MGI:1201609]";38,19903319;32,8236068;32,8236068;38,19903319;35,51132
ENSMUSG00000027751;0,187701592;0,438457477;0,99995239;6266;Supt20;56790;"suppressor of Ty 20 [Source:MGI Symbol;Acc:MGI:1929651]";118,0643045;134,4690766;134,4690766;118,0643045;126,2666905
ENSMUSG00000023800;-0,133304543;0,438461345;0,99995239;12741;Tiam2;24001;"T cell lymphoma invasion and metastasis 2 [Source:MGI Symbol;Acc:MGI:1344338]";80,58262402;73,47045667;73,47045667;80,58262402;77,02654034
ENSMUSG00000030138;-0,105412428;0,43855148;0,99995239;4854;Bms1;213895;"BMS1, ribosome biogenesis factor [Source:MGI Symbol;Acc:MGI:2446132]";111,6679092;103,7996961;103,7996961;111,6679092;107,7338027
ENSMUSG00000024901;0,677693821;0,438603884;0,99995239;4720;Peli3;240518;"pellino 3 [Source:MGI Symbol;Acc:MGI:1924963]";4,961689758;7,936623406;7,936623406;4,961689758;6,449156582
ENSMUSG00000030313;-0,274775875;0,438617897;0,99995239;18081;Dennd5b;320560;"DENN/MADD domain containing 5B [Source:MGI Symbol;Acc:MGI:2444273]";26,54205123;21,9390947;21,9390947;26,54205123;24,24057297
ENSMUSG00000059149;0,361571348;0,438685496;0,99995239;7187;Mfsd4a;213006;"major facilitator superfamily domain containing 4A [Source:MGI Symbol;Acc:MGI:2442786]";22,23793482;28,57184426;28,57184426;22,23793482;25,40488954
ENSMUSG00000032745;-0,095712978;0,438720914;0,99995239;3905;Gpbp1;73274;"GC-rich promoter binding protein 1 [Source:MGI Symbol;Acc:MGI:1920524]";126,8518755;118,7092101;118,7092101;126,8518755;122,7805428
ENSMUSG00000030884;-0,187723748;0,438842177;0,99995239;2552;Uqcrc2;67003;"ubiquinol cytochrome c reductase core protein 2 [Source:MGI Symbol;Acc:MGI:1914253]";48,36153029;42,46093522;42,46093522;48,36153029;45,41123275
ENSMUSG00000045055;-1,076549764;0,438903004;0,99995239;880;Rpsa-ps2;;"ribosomal protein SA, pseudogene 2 [Source:MGI Symbol;Acc:MGI:3643356]";2,869410944;1,360564012;1,360564012;2,869410944;2,114987478
ENSMUSG00000092203;-0,136741759;0,438912661;0,99995239;1811;1110038B12Rik;68763;"RIKEN cDNA 1110038B12 gene [Source:MGI Symbol;Acc:MGI:1916013]";77,53387489;70,52256798;70,52256798;77,53387489;74,02822143
ENSMUSG00000025736;-0,683538572;0,439111049;0,99995239;2759;Jmjd8;72106;"jumonji domain containing 8 [Source:MGI Symbol;Acc:MGI:1919356]";5,918160072;3,684860867;3,684860867;5,918160072;4,80151047
ENSMUSG00000036959;0,288499599;0,439114937;0,99995239;8516;Bcorl1;320376;"BCL6 co-repressor-like 1 [Source:MGI Symbol;Acc:MGI:2443910]";38,61748896;47,1662191;47,1662191;38,61748896;42,89185403
ENSMUSG00000036768;-0,191413722;0,439176122;0,99995239;11020;Kif15;209737;"kinesin family member 15 [Source:MGI Symbol;Acc:MGI:1098258]";46,86704542;41,04368104;41,04368104;46,86704542;43,95536323
ENSMUSG00000025204;-0,195520576;0,439399583;0,99995239;3146;Ndufb8;67264;"NADH dehydrogenase (ubiquinone) 1 beta subcomplex 8 [Source:MGI Symbol;Acc:MGI:1914514]";45,31278116;39,56973669;39,56973669;45,31278116;42,44125893
ENSMUSG00000031575;-0,103147477;0,439422694;0,99995239;8969;Ash2l;23808;"ASH2 like histone lysine methyltransferase complex subunit [Source:MGI Symbol;Acc:MGI:1344416]";114,5373202;106,6342045;106,6342045;114,5373202;110,5857623
ENSMUSG00000029538;-0,1177332;0,439511211;0,99995239;1653;Srsf9;108014;"serine/arginine-rich splicing factor 9 [Source:MGI Symbol;Acc:MGI:104896]";95,58725208;88,0965198;88,0965198;95,58725208;91,84188594
ENSMUSG00000000811;0,527521559;0,439527094;0,99995239;2836;Txnrd3;232223;"thioredoxin reductase 3 [Source:MGI Symbol;Acc:MGI:2386711]";8,966909201;12,92535812;12,92535812;8,966909201;10,94613366
ENSMUSG00000056185;0,353134511;0,43980844;0,99995239;3554;Snx32;225861;"sorting nexin 32 [Source:MGI Symbol;Acc:MGI:2444704]";23,43352271;29,93240827;29,93240827;23,43352271;26,68296549
ENSMUSG00000038683;-0,1627508;0,439864158;0,99995239;4045;Pak1ip1;68083;"PAK1 interacting protein 1 [Source:MGI Symbol;Acc:MGI:1915333]";59,77939467;53,40213749;53,40213749;59,77939467;56,59076608
ENSMUSG00000034799;0,763669791;0,440059614;0,99995239;12623;Unc13a;382018;"unc-13 homolog A (C. elegans) [Source:MGI Symbol;Acc:MGI:3051532]";3,70632247;6,292608557;6,292608557;3,70632247;4,999465514
ENSMUSG00000029156;0,282929758;0,440181018;0,99995239;4052;Sgcb;24051;"sarcoglycan, beta (dystrophin-associated glycoprotein) [Source:MGI Symbol;Acc:MGI:1346523]";40,3510914;49,09368478;49,09368478;40,3510914;44,72238809
ENSMUSG00000025505;-0,603095579;0,440211416;0,99995239;3178;Tmem80;71448;"transmembrane protein 80 [Source:MGI Symbol;Acc:MGI:1918698]";7,233306755;4,761974044;4,761974044;7,233306755;5,997640399
ENSMUSG00000022965;0,190847504;0,440475225;0,99995239;3767;Ifngr2;15980;"interferon gamma receptor 2 [Source:MGI Symbol;Acc:MGI:107654]";111,8472474;127,6662565;127,6662565;111,8472474;119,756752
ENSMUSG00000036565;0,145638381;0,440621339;0,99995239;5684;Ttyh3;78339;"tweety family member 3 [Source:MGI Symbol;Acc:MGI:1925589]";241,2696369;266,8973071;266,8973071;241,2696369;254,083472
ENSMUSG00000035443;-0,311015018;0,440625206;0,99995239;2813;Thyn1;77862;"thymocyte nuclear protein 1 [Source:MGI Symbol;Acc:MGI:1925112]";21,52058208;17,34719116;17,34719116;21,52058208;19,43388662
ENSMUSG00000055943;0,231870824;0,440722853;0,99995239;5826;Emc7;73024;"ER membrane protein complex subunit 7 [Source:MGI Symbol;Acc:MGI:1920274]";66,71380445;78,34581105;78,34581105;66,71380445;72,52980775
ENSMUSG00000006057;-0,176907252;0,440854385;0,99995239;4912;Atp5g1;11951;"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C1 (subunit 9) [Source:MGI Symbol;Acc:MGI:107653]";52,48630852;46,42924692;46,42924692;52,48630852;49,45777772
ENSMUSG00000036555;-0,280908263;0,441007031;0,99995239;12037;Iqce;74239;"IQ motif containing E [Source:MGI Symbol;Acc:MGI:1921489]";25,34646334;20,86198152;20,86198152;25,34646334;23,10422243
ENSMUSG00000031714;0,206188513;0,44121536;0,99995239;5082;Gab1;14388;"growth factor receptor bound protein 2-associated protein 1 [Source:MGI Symbol;Acc:MGI:108088]";90,56578293;104,4799781;104,4799781;90,56578293;97,52288052
ENSMUSG00000057963;0,399576244;0,441261057;0,99995239;3320;Itpk1;217837;"inositol 1,3,4-triphosphate 5/6 kinase [Source:MGI Symbol;Acc:MGI:2446159]";17,27624506;22,78944721;22,78944721;17,27624506;20,03284613
